batch_column,batch_level_count,cell_count,control_cells_in_dataset,dataset_id,failures,is_control,perturbation_id,status,warnings
batch,43,120,10691,replogle,,False,MRPL20,pass,
batch,12,14,10691,replogle,cell count below threshold: 14 < 50,False,MRPL21,fail,
batch,38,96,10691,replogle,,False,MRPL22,pass,
batch,46,193,10691,replogle,,False,MRPL24,pass,
batch,42,102,10691,replogle,,False,MRPL27,pass,
batch,31,52,10691,replogle,,False,MRPL28,pass,
batch,47,175,10691,replogle,,False,MRPL3,pass,
batch,37,67,10691,replogle,,False,MRPL32,pass,
batch,46,150,10691,replogle,,False,MRPL33,pass,
batch,23,27,10691,replogle,cell count below threshold: 27 < 50,False,MRPL34,fail,
batch,47,171,10691,replogle,,False,MRPL35,pass,
batch,46,189,10691,replogle,,False,MRPL36,pass,
batch,41,116,10691,replogle,,False,MRPL37,pass,
batch,48,155,10691,replogle,,False,MRPL38,pass,
batch,46,154,10691,replogle,,False,MRPL39,pass,
batch,41,125,10691,replogle,,False,MRPL4,pass,
batch,36,69,10691,replogle,,False,MRPL41,pass,
batch,38,95,10691,replogle,,False,MRPL43,pass,
batch,33,73,10691,replogle,,False,MRPL44,pass,
batch,47,179,10691,replogle,,False,MRPL45,pass,
batch,24,40,10691,replogle,cell count below threshold: 40 < 50,False,MRPL49,fail,
batch,46,171,10691,replogle,,False,MRPL50,pass,
batch,43,111,10691,replogle,,False,MRPL51,pass,
batch,47,153,10691,replogle,,False,MRPL53,pass,
batch,47,142,10691,replogle,,False,MRPL54,pass,
batch,45,170,10691,replogle,,False,MRPL55,pass,
batch,43,121,10691,replogle,,False,MRPL9,pass,
batch,40,121,10691,replogle,,False,MRPS10,pass,
batch,40,95,10691,replogle,,False,MRPS11,pass,
batch,34,55,10691,replogle,,False,MRPS12,pass,
batch,39,92,10691,replogle,,False,MRPS14,pass,
batch,26,41,10691,replogle,cell count below threshold: 41 < 50,False,MRPS16,fail,
batch,43,121,10691,replogle,,False,MRPS18A,pass,
batch,29,59,10691,replogle,,False,MRPS18B,pass,
batch,38,109,10691,replogle,,False,MRPS2,pass,
batch,47,146,10691,replogle,,False,MRPS21,pass,
batch,47,165,10691,replogle,,False,MRPS22,pass,
batch,40,119,10691,replogle,,False,MRPS23,pass,
batch,47,145,10691,replogle,,False,MRPS24,pass,
batch,42,99,10691,replogle,,False,MRPS25,pass,
batch,44,120,10691,replogle,,False,MRPS26,pass,
batch,37,81,10691,replogle,,False,MRPS27,pass,
batch,47,158,10691,replogle,,False,MRPS28,pass,
batch,43,107,10691,replogle,,False,MRPS31,pass,
batch,46,141,10691,replogle,,False,MRPS34,pass,
batch,48,201,10691,replogle,,False,MRPS35,pass,
batch,36,73,10691,replogle,,False,MRPS5,pass,
batch,46,152,10691,replogle,,False,MRPS6,pass,
batch,44,123,10691,replogle,,False,MRPS7,pass,
batch,35,76,10691,replogle,,False,MRPS9,pass,
batch,41,83,10691,replogle,,False,MRTO4,pass,
batch,46,205,10691,replogle,,False,MSRB1,pass,
batch,47,134,10691,replogle,,False,MST1,pass,
batch,45,100,10691,replogle,,False,MSTO1,pass,
batch,42,112,10691,replogle,,False,MT2A,pass,
batch,47,191,10691,replogle,,False,MTBP,pass,
batch,46,146,10691,replogle,,False,MTG2,pass,
batch,46,101,10691,replogle,,False,MTOR,pass,
batch,40,90,10691,replogle,,False,MTPAP,pass,
batch,30,43,10691,replogle,cell count below threshold: 43 < 50,False,MTRNR2L1,fail,
batch,39,104,10691,replogle,,False,MVD,pass,
batch,47,136,10691,replogle,,False,MVK,pass,
batch,41,109,10691,replogle,,False,MYBBP1A,pass,
batch,42,106,10691,replogle,,False,MYBL2,pass,
batch,36,74,10691,replogle,,False,MYC,pass,
batch,47,208,10691,replogle,,False,MYCBP,pass,
batch,45,124,10691,replogle,,False,MYO1H,pass,
batch,48,128,10691,replogle,,False,MZF1,pass,
batch,48,455,10691,replogle,,False,MZT1,pass,
batch,46,138,10691,replogle,,False,N6AMT1,pass,
batch,42,137,10691,replogle,,False,NAA10,pass,
batch,44,128,10691,replogle,,False,NAA15,pass,
batch,46,182,10691,replogle,,False,NAA20,pass,
batch,47,176,10691,replogle,,False,NAA25,pass,
batch,47,193,10691,replogle,,False,NAA35,pass,
batch,48,368,10691,replogle,,False,NAA38,pass,
batch,42,108,10691,replogle,,False,NAA50,pass,
batch,48,354,10691,replogle,,False,NACA,pass,
batch,41,88,10691,replogle,,False,NAE1,pass,
batch,40,94,10691,replogle,,False,NAF1,pass,
batch,48,265,10691,replogle,,False,NAGLU,pass,
batch,45,125,10691,replogle,,False,NANOG,pass,
batch,11,12,10691,replogle,cell count below threshold: 12 < 50,False,NAPA,fail,
batch,36,62,10691,replogle,,False,NAPG,pass,
batch,46,172,10691,replogle,,False,NARS,pass,
batch,47,184,10691,replogle,,False,NASP,pass,
batch,22,30,10691,replogle,cell count below threshold: 30 < 50,False,NAT10,fail,
batch,43,107,10691,replogle,,False,NBAS,pass,
batch,42,99,10691,replogle,,False,NBEAL1,pass,
batch,47,150,10691,replogle,,False,NBPF12,pass,
batch,37,62,10691,replogle,,False,NBPF15,pass,
batch,46,133,10691,replogle,,False,NBPF3,pass,
batch,31,48,10691,replogle,cell count below threshold: 48 < 50,False,NCAPD2,fail,
batch,39,81,10691,replogle,,False,NCAPD3,pass,
batch,41,79,10691,replogle,,False,NCAPG,pass,
batch,41,84,10691,replogle,,False,NCAPG2,pass,
batch,38,68,10691,replogle,,False,NCAPH,pass,
batch,48,143,10691,replogle,,False,NCAPH2,pass,
batch,33,60,10691,replogle,,False,NCBP1,pass,
batch,48,992,10691,replogle,,False,NCBP2,pass,
batch,31,70,10691,replogle,,False,NCKAP1,pass,
batch,48,298,10691,replogle,,False,NCL,pass,
batch,46,134,10691,replogle,,False,NCOA4,pass,
batch,23,39,10691,replogle,cell count below threshold: 39 < 50,False,NDC1,fail,
batch,47,214,10691,replogle,,False,NDC80,pass,
batch,27,42,10691,replogle,cell count below threshold: 42 < 50,False,NDOR1,fail,
batch,38,80,10691,replogle,,False,NDUFA11,pass,
batch,46,187,10691,replogle,,False,NDUFA2,pass,
batch,41,86,10691,replogle,,False,NDUFA4,pass,
batch,45,169,10691,replogle,,False,NDUFA6,pass,
batch,43,109,10691,replogle,,False,NDUFA8,pass,
batch,45,160,10691,replogle,,False,NDUFAB1,pass,
batch,38,81,10691,replogle,,False,NDUFAF3,pass,
batch,17,18,10691,replogle,cell count below threshold: 18 < 50,False,NDUFAF7,fail,
batch,45,154,10691,replogle,,False,NDUFB10,pass,
batch,46,141,10691,replogle,,False,NDUFB3,pass,
batch,45,166,10691,replogle,,False,NDUFB4,pass,
batch,48,190,10691,replogle,,False,NDUFB6,pass,
batch,37,74,10691,replogle,,False,NDUFB7,pass,
batch,47,193,10691,replogle,,False,NDUFB8,pass,
batch,43,112,10691,replogle,,False,NDUFS3,pass,
batch,47,195,10691,replogle,,False,NDUFS5,pass,
batch,48,142,10691,replogle,,False,NEDD1,pass,
batch,47,197,10691,replogle,,False,NEDD8,pass,
batch,41,89,10691,replogle,,False,NELFA,pass,
batch,43,140,10691,replogle,,False,NELFB,pass,
batch,47,201,10691,replogle,,False,NELFCD,pass,
batch,40,74,10691,replogle,,False,NELFE,pass,
batch,35,63,10691,replogle,,False,NEMF,pass,
batch,27,42,10691,replogle,cell count below threshold: 42 < 50,False,NEPRO,fail,
batch,45,118,10691,replogle,,False,NFATC2IP,pass,
batch,31,51,10691,replogle,,False,NFKBIE,pass,
batch,48,228,10691,replogle,,False,NFRKB,pass,
batch,37,82,10691,replogle,,False,NFS1,pass,
batch,17,28,10691,replogle,cell count below threshold: 28 < 50,False,NFYB,fail,
batch,19,23,10691,replogle,cell count below threshold: 23 < 50,False,NFYC,fail,
batch,42,91,10691,replogle,,False,NHLRC2,pass,
batch,38,66,10691,replogle,,False,NHP2,pass,
batch,47,240,10691,replogle,,False,NIFK,pass,
batch,48,279,10691,replogle,,False,NIP7,pass,
batch,46,144,10691,replogle,,False,NISCH,pass,
batch,44,123,10691,replogle,,False,NKAP,pass,
batch,48,413,10691,replogle,,False,NLE1,pass,
batch,36,64,10691,replogle,,False,NMD3,pass,
batch,21,25,10691,replogle,cell count below threshold: 25 < 50,False,NMT1,fail,
batch,30,53,10691,replogle,,False,NOB1,pass,
batch,26,28,10691,replogle,cell count below threshold: 28 < 50,False,NOC2L,fail,
batch,39,83,10691,replogle,,False,NOC3L,pass,
batch,20,34,10691,replogle,cell count below threshold: 34 < 50,False,NOC4L,fail,
batch,19,25,10691,replogle,cell count below threshold: 25 < 50,False,NOL10,fail,
batch,47,271,10691,replogle,,False,NOL11,pass,
batch,37,93,10691,replogle,,False,NOL12,pass,
batch,42,114,10691,replogle,,False,NOL6,pass,
batch,41,73,10691,replogle,,False,NOL7,pass,
batch,39,79,10691,replogle,,False,NOL8,pass,
batch,25,33,10691,replogle,cell count below threshold: 33 < 50,False,NOL9,fail,
batch,43,119,10691,replogle,,False,NOLC1,pass,
batch,38,80,10691,replogle,,False,NOM1,pass,
batch,47,191,10691,replogle,,False,NOMO3,pass,
batch,46,147,10691,replogle,,False,NOP10,pass,
batch,31,47,10691,replogle,cell count below threshold: 47 < 50,False,NOP14,fail,
batch,46,149,10691,replogle,,False,NOP16,pass,
batch,32,58,10691,replogle,,False,NOP2,pass,
batch,41,99,10691,replogle,,False,NOP56,pass,
batch,35,55,10691,replogle,,False,NOP58,pass,
batch,40,78,10691,replogle,,False,NOP9,pass,
batch,32,54,10691,replogle,,False,NOS1AP,pass,
batch,18,21,10691,replogle,cell count below threshold: 21 < 50,False,NPAT,fail,
batch,46,196,10691,replogle,,False,NPB,pass,
batch,45,153,10691,replogle,,False,NPEPPS,pass,
batch,37,60,10691,replogle,,False,NPLOC4,pass,
batch,20,27,10691,replogle,cell count below threshold: 27 < 50,False,NPM1,fail,
batch,34,62,10691,replogle,,False,NPM3,pass,
batch,37,86,10691,replogle,,False,NR2C2AP,pass,
batch,36,63,10691,replogle,,False,NRBP1,pass,
batch,48,504,10691,replogle,,False,NRDE2,pass,
batch,35,71,10691,replogle,,False,NRF1,pass,
batch,45,114,10691,replogle,,False,NSA2,pass,
batch,48,165,10691,replogle,,False,NSF,pass,
batch,36,72,10691,replogle,,False,NSL1,pass,
batch,35,61,10691,replogle,,False,NSMCE1,pass,
batch,46,118,10691,replogle,,False,NSMCE2,pass,
batch,47,237,10691,replogle,,False,NSRP1,pass,
batch,45,156,10691,replogle,,False,NSUN4,pass,
batch,46,152,10691,replogle,,False,NUBP1,pass,
batch,45,153,10691,replogle,,False,NUBP2,pass,
batch,44,117,10691,replogle,,False,NUDC,pass,
batch,42,112,10691,replogle,,False,NUDCD3,pass,
batch,40,67,10691,replogle,,False,NUDT21,pass,
batch,48,503,10691,replogle,,False,NUF2,pass,
batch,35,63,10691,replogle,,False,NUFIP1,pass,
batch,47,284,10691,replogle,,False,NUMA1,pass,
batch,48,316,10691,replogle,,False,NUP107,pass,
batch,37,79,10691,replogle,,False,NUP133,pass,
batch,37,86,10691,replogle,,False,NUP153,pass,
batch,7,7,10691,replogle,cell count below threshold: 7 < 50,False,NUP155,fail,
batch,48,291,10691,replogle,,False,NUP160,pass,
batch,48,735,10691,replogle,,False,NUP205,pass,
batch,47,132,10691,replogle,,False,NUP214,pass,
batch,34,64,10691,replogle,,False,NUP35,pass,
batch,22,29,10691,replogle,cell count below threshold: 29 < 50,False,NUP43,fail,
batch,48,291,10691,replogle,,False,NUP54,pass,
batch,41,99,10691,replogle,,False,NUP62,pass,
batch,43,111,10691,replogle,,False,NUP85,pass,
batch,25,36,10691,replogle,cell count below threshold: 36 < 50,False,NUP88,fail,
batch,48,159,10691,replogle,,False,NUP93,pass,
batch,48,510,10691,replogle,,False,NUP98,pass,
batch,41,125,10691,replogle,,False,NUS1,pass,
batch,37,67,10691,replogle,,False,NUTF2,pass,
batch,43,110,10691,replogle,,False,NVL,pass,
batch,47,251,10691,replogle,,False,NXF1,pass,
batch,42,114,10691,replogle,,False,OGFOD1,pass,
batch,23,31,10691,replogle,cell count below threshold: 31 < 50,False,OGT,fail,
batch,44,137,10691,replogle,,False,OIP5,pass,
batch,48,173,10691,replogle,,False,OLFML3,pass,
batch,34,60,10691,replogle,,False,OPA1,pass,
batch,44,125,10691,replogle,,False,OR1D2,pass,
batch,27,32,10691,replogle,cell count below threshold: 32 < 50,False,OR1E2,fail,
batch,47,188,10691,replogle,,False,OR2A1,pass,
batch,43,103,10691,replogle,,False,OR2T29,pass,
batch,44,106,10691,replogle,,False,OR2T5,pass,
batch,33,66,10691,replogle,,False,OR4F4,pass,
batch,16,19,10691,replogle,cell count below threshold: 19 < 50,False,OR4K1,fail,
batch,46,118,10691,replogle,,False,OR4N2,pass,
batch,26,38,10691,replogle,cell count below threshold: 38 < 50,False,OR7A10,fail,
batch,45,108,10691,replogle,,False,OR7A17,pass,
batch,48,530,10691,replogle,,False,ORC1,pass,
batch,45,181,10691,replogle,,False,ORC3,pass,
batch,43,95,10691,replogle,,False,ORC4,pass,
batch,39,89,10691,replogle,,False,ORC5,pass,
batch,41,81,10691,replogle,,False,ORC6,pass,
batch,37,65,10691,replogle,,False,OSBP,pass,
batch,39,70,10691,replogle,,False,OSGEP,pass,
batch,48,235,10691,replogle,,False,OSTC,pass,
batch,45,105,10691,replogle,,False,OTOP1,pass,
batch,44,108,10691,replogle,,False,OTX1,pass,
batch,38,76,10691,replogle,,False,OVCA2,pass,
batch,48,344,10691,replogle,,False,OXA1L,pass,
batch,16,19,10691,replogle,cell count below threshold: 19 < 50,False,PABPC1,fail,
batch,45,148,10691,replogle,,False,PABPN1,pass,
batch,47,238,10691,replogle,,False,PAF1,pass,
batch,45,126,10691,replogle,,False,PAFAH1B1,pass,
batch,15,21,10691,replogle,cell count below threshold: 21 < 50,False,PAK1IP1,fail,
batch,46,97,10691,replogle,,False,PALB2,pass,
batch,34,56,10691,replogle,,False,PAM16,pass,
batch,45,123,10691,replogle,,False,PARN,pass,
batch,35,66,10691,replogle,,False,PARS2,pass,
batch,45,129,10691,replogle,,False,PAXBP1,pass,
batch,48,225,10691,replogle,,False,PC,pass,
batch,44,108,10691,replogle,,False,PCBP1,pass,
batch,45,172,10691,replogle,,False,PCBP2,pass,
batch,48,499,10691,replogle,,False,PCF11,pass,
batch,48,307,10691,replogle,,False,PCID2,pass,
batch,43,132,10691,replogle,,False,PCNA,pass,
batch,34,50,10691,replogle,,False,PDAP1,pass,
batch,41,98,10691,replogle,,False,PDCD11,pass,
batch,39,74,10691,replogle,,False,PDCD2,pass,
batch,46,194,10691,replogle,,False,PDCD5,pass,
batch,47,203,10691,replogle,,False,PDCD6,pass,
batch,48,257,10691,replogle,,False,PDCD6IP,pass,
batch,38,99,10691,replogle,,False,PDCD7,pass,
batch,37,80,10691,replogle,,False,PDPK1,pass,
batch,44,116,10691,replogle,,False,PDRG1,pass,
batch,31,48,10691,replogle,cell count below threshold: 48 < 50,False,PEF1,fail,
batch,48,286,10691,replogle,,False,PELO,pass,
batch,37,69,10691,replogle,,False,PELP1,pass,
batch,36,65,10691,replogle,,False,PES1,pass,
batch,39,83,10691,replogle,,False,PET117,pass,
batch,36,53,10691,replogle,,False,PEX1,pass,
batch,20,34,10691,replogle,cell count below threshold: 34 < 50,False,PFDN1,fail,
batch,35,86,10691,replogle,,False,PFDN2,pass,
batch,21,34,10691,replogle,cell count below threshold: 34 < 50,False,PFDN4,fail,
batch,45,110,10691,replogle,,False,PFDN5,pass,
batch,39,115,10691,replogle,,False,PFDN6,pass,
batch,48,259,10691,replogle,,False,PFN1,pass,
batch,44,160,10691,replogle,,False,PGAM1,pass,
batch,45,115,10691,replogle,,False,PGD,pass,
batch,24,33,10691,replogle,cell count below threshold: 33 < 50,False,PGK1,fail,
batch,28,52,10691,replogle,,False,PGPEP1,pass,
batch,44,104,10691,replogle,,False,PGS1,pass,
batch,48,412,10691,replogle,,False,PHAX,pass,
batch,47,256,10691,replogle,,False,PHB,pass,
batch,48,415,10691,replogle,,False,PHB2,pass,
batch,47,110,10691,replogle,,False,PHF12,pass,
batch,47,231,10691,replogle,,False,PHF5A,pass,
batch,43,109,10691,replogle,,False,PI4KA,pass,
batch,48,206,10691,replogle,,False,PIAS4,pass,
batch,41,85,10691,replogle,,False,PIGH,pass,
batch,45,115,10691,replogle,,False,PIK3C3,pass,
batch,39,77,10691,replogle,,False,PIK3R4,pass,
batch,48,149,10691,replogle,,False,PKM,pass,
batch,40,92,10691,replogle,,False,PKMYT1,pass,
batch,47,202,10691,replogle,,False,PLA2G10,pass,
batch,44,104,10691,replogle,,False,PLEKHN1,pass,
batch,33,60,10691,replogle,,False,PLK1,pass,
batch,22,32,10691,replogle,cell count below threshold: 32 < 50,False,PLK4,fail,
batch,40,94,10691,replogle,,False,PLRG1,pass,
batch,48,265,10691,replogle,,False,PMF1,pass,
batch,47,140,10691,replogle,,False,PMPCA,pass,
batch,48,553,10691,replogle,,False,PMPCB,pass,
batch,46,196,10691,replogle,,False,PNISR,pass,
batch,48,185,10691,replogle,,False,PNKP,pass,
batch,42,86,10691,replogle,,False,PNN,pass,
batch,42,134,10691,replogle,,False,PNO1,pass,
batch,46,131,10691,replogle,,False,PNPT1,pass,
batch,29,38,10691,replogle,cell count below threshold: 38 < 50,False,POGZ,fail,
batch,48,230,10691,replogle,,False,POLA1,pass,
batch,46,234,10691,replogle,,False,POLA2,pass,
batch,47,212,10691,replogle,,False,POLD1,pass,
batch,35,78,10691,replogle,,False,POLD2,pass,
batch,38,68,10691,replogle,,False,POLD3,pass,
batch,45,168,10691,replogle,,False,POLE,pass,
batch,36,56,10691,replogle,,False,POLE2,pass,
batch,45,156,10691,replogle,,False,POLG2,pass,
batch,47,127,10691,replogle,,False,POLR1A,pass,
batch,47,181,10691,replogle,,False,POLR1B,pass,
batch,47,187,10691,replogle,,False,POLR1C,pass,
batch,48,209,10691,replogle,,False,POLR1E,pass,
batch,48,410,10691,replogle,,False,POLR2A,pass,
batch,47,320,10691,replogle,,False,POLR2B,pass,
batch,47,185,10691,replogle,,False,POLR2C,pass,
batch,48,281,10691,replogle,,False,POLR2D,pass,
batch,48,225,10691,replogle,,False,POLR2E,pass,
batch,48,337,10691,replogle,,False,POLR2F,pass,
batch,46,155,10691,replogle,,False,POLR2G,pass,
batch,41,102,10691,replogle,,False,POLR2H,pass,
batch,47,223,10691,replogle,,False,POLR2I,pass,
batch,16,22,10691,replogle,cell count below threshold: 22 < 50,False,POLR2K,fail,
batch,34,62,10691,replogle,,False,POLR2L,pass,
batch,6,6,10691,replogle,cell count below threshold: 6 < 50,False,POLR3A,fail,
batch,42,113,10691,replogle,,False,POLR3B,pass,
batch,47,175,10691,replogle,,False,POLR3C,pass,
batch,42,118,10691,replogle,,False,POLR3D,pass,
batch,46,221,10691,replogle,,False,POLR3E,pass,
batch,47,165,10691,replogle,,False,POLR3F,pass,
batch,46,109,10691,replogle,,False,POLR3H,pass,
batch,39,108,10691,replogle,,False,POLR3K,pass,
batch,48,214,10691,replogle,,False,POLRMT,pass,
batch,41,84,10691,replogle,,False,POP1,pass,
batch,43,128,10691,replogle,,False,POP4,pass,
batch,34,56,10691,replogle,,False,POP5,pass,
batch,48,218,10691,replogle,,False,POP7,pass,
batch,5,5,10691,replogle,cell count below threshold: 5 < 50,False,POT1,fail,
batch,43,126,10691,replogle,,False,POTEI,pass,
batch,42,81,10691,replogle,,False,POU5F1B,pass,
batch,46,143,10691,replogle,,False,PPA1,pass,
batch,40,64,10691,replogle,,False,PPA2,pass,
batch,41,103,10691,replogle,,False,PPAN,pass,
batch,45,142,10691,replogle,,False,PPARGC1B,pass,
batch,46,158,10691,replogle,,False,PPIA,pass,
batch,28,46,10691,replogle,cell count below threshold: 46 < 50,False,PPIE,fail,
batch,44,114,10691,replogle,,False,PPIH,pass,
batch,18,24,10691,replogle,cell count below threshold: 24 < 50,False,PPIL1,fail,
batch,43,130,10691,replogle,,False,PPIL2,pass,
batch,38,74,10691,replogle,,False,PPIL4,pass,
batch,47,222,10691,replogle,,False,PPME1,pass,
batch,48,248,10691,replogle,,False,PPP1CA,pass,
batch,45,160,10691,replogle,,False,PPP1CB,pass,
batch,7,7,10691,replogle,cell count below threshold: 7 < 50,False,PPP1R10,fail,
batch,39,77,10691,replogle,,False,PPP1R11,pass,
batch,48,179,10691,replogle,,False,PPP1R12A,pass,
batch,44,135,10691,replogle,,False,PPP1R15B,pass,
batch,40,80,10691,replogle,,False,PPP1R2,pass,
batch,35,63,10691,replogle,,False,PPP1R7,pass,
batch,37,69,10691,replogle,,False,PPP1R8,pass,
batch,48,184,10691,replogle,,False,PPP2CA,pass,
batch,48,455,10691,replogle,,False,PPP2R1A,pass,
batch,33,52,10691,replogle,,False,PPP2R3C,pass,
batch,47,171,10691,replogle,,False,PPP4C,pass,
batch,48,187,10691,replogle,,False,PPP4R2,pass,
batch,44,114,10691,replogle,,False,PPP6C,pass,
batch,45,122,10691,replogle,,False,PPRC1,pass,
batch,22,24,10691,replogle,cell count below threshold: 24 < 50,False,PPWD1,fail,
batch,8,10,10691,replogle,cell count below threshold: 10 < 50,False,PPY,fail,
batch,46,187,10691,replogle,,False,PRC1,pass,
batch,14,14,10691,replogle,cell count below threshold: 14 < 50,False,PRDM10,fail,
batch,27,40,10691,replogle,cell count below threshold: 40 < 50,False,PREB,fail,
batch,45,152,10691,replogle,,False,PRELID1,pass,
batch,48,273,10691,replogle,,False,PRELID3B,pass,
batch,46,181,10691,replogle,,False,PRIM1,pass,
batch,46,156,10691,replogle,,False,PRIM2,pass,
batch,38,78,10691,replogle,,False,PRKRA,pass,
batch,45,182,10691,replogle,,False,PRKRIP1,pass,
batch,33,58,10691,replogle,,False,PRMT1,pass,
batch,43,127,10691,replogle,,False,PRMT5,pass,
batch,48,379,10691,replogle,,False,PRODH,pass,
batch,28,42,10691,replogle,cell count below threshold: 42 < 50,False,PRORP,fail,
batch,48,268,10691,replogle,,False,PRPF18,pass,
batch,45,112,10691,replogle,,False,PRPF19,pass,
batch,47,143,10691,replogle,,False,PRPF3,pass,
batch,22,27,10691,replogle,cell count below threshold: 27 < 50,False,PRPF31,fail,
batch,14,19,10691,replogle,cell count below threshold: 19 < 50,False,PRPF38A,fail,
batch,23,29,10691,replogle,cell count below threshold: 29 < 50,False,PRPF38B,fail,
batch,43,117,10691,replogle,,False,PRPF4,pass,
batch,43,118,10691,replogle,,False,PRPF40A,pass,
batch,47,208,10691,replogle,,False,PRPF4B,pass,
batch,48,232,10691,replogle,,False,PRPF6,pass,
batch,47,150,10691,replogle,,False,PRPF8,pass,
batch,39,89,10691,replogle,,False,PRRC2A,pass,
batch,38,72,10691,replogle,,False,PSAT1,pass,
batch,45,170,10691,replogle,,False,PSMA1,pass,
batch,35,64,10691,replogle,,False,PSMA2,pass,
batch,48,372,10691,replogle,,False,PSMA3,pass,
batch,48,388,10691,replogle,,False,PSMA4,pass,
batch,19,25,10691,replogle,cell count below threshold: 25 < 50,False,PSMA5,fail,
batch,26,40,10691,replogle,cell count below threshold: 40 < 50,False,PSMA6,fail,
batch,29,41,10691,replogle,cell count below threshold: 41 < 50,False,PSMA7,fail,
batch,44,143,10691,replogle,,False,PSMB1,pass,
batch,38,53,10691,replogle,,False,PSMB2,pass,
batch,21,31,10691,replogle,cell count below threshold: 31 < 50,False,PSMB3,fail,
batch,44,101,10691,replogle,,False,PSMB4,pass,
batch,48,270,10691,replogle,,False,PSMB5,pass,
batch,47,200,10691,replogle,,False,PSMB6,pass,
batch,48,404,10691,replogle,,False,PSMB7,pass,
batch,47,316,10691,replogle,,False,PSMC1,pass,
batch,48,432,10691,replogle,,False,PSMC2,pass,
batch,29,41,10691,replogle,cell count below threshold: 41 < 50,False,PSMC3,fail,
batch,48,242,10691,replogle,,False,PSMC4,pass,
batch,14,17,10691,replogle,cell count below threshold: 17 < 50,False,PSMC5,fail,
batch,47,151,10691,replogle,,False,PSMC6,pass,
batch,48,281,10691,replogle,,False,PSMD1,pass,
batch,39,80,10691,replogle,,False,PSMD11,pass,
batch,48,265,10691,replogle,,False,PSMD12,pass,
batch,41,122,10691,replogle,,False,PSMD13,pass,
batch,10,10,10691,replogle,cell count below threshold: 10 < 50,False,PSMD14,fail,
batch,31,63,10691,replogle,,False,PSMD2,pass,
batch,38,64,10691,replogle,,False,PSMD3,pass,
batch,48,352,10691,replogle,,False,PSMD4,pass,
batch,48,555,10691,replogle,,False,PSMD6,pass,
batch,47,373,10691,replogle,,False,PSMD7,pass,
batch,17,22,10691,replogle,cell count below threshold: 22 < 50,False,PSMD8,fail,
batch,42,94,10691,replogle,,False,PSMD9,pass,
batch,45,121,10691,replogle,,False,PSME1,pass,
batch,46,151,10691,replogle,,False,PSME2,pass,
batch,43,109,10691,replogle,,False,PSMG1,pass,
batch,48,164,10691,replogle,,False,PSMG2,pass,
batch,48,439,10691,replogle,,False,PSMG3,pass,
batch,35,62,10691,replogle,,False,PSMG4,pass,
batch,48,379,10691,replogle,,False,PSTK,pass,
batch,46,152,10691,replogle,,False,PTBP1,pass,
batch,48,267,10691,replogle,,False,PTCD1,pass,
batch,37,65,10691,replogle,,False,PTCD3,pass,
batch,43,144,10691,replogle,,False,PTK2,pass,
batch,45,152,10691,replogle,,False,PTMA,pass,
batch,46,183,10691,replogle,,False,PTPMT1,pass,
batch,44,140,10691,replogle,,False,PTPN23,pass,
batch,37,89,10691,replogle,,False,PUF60,pass,
batch,36,69,10691,replogle,,False,PWP1,pass,
batch,32,51,10691,replogle,,False,PWP2,pass,
batch,44,161,10691,replogle,,False,PXN,pass,
batch,43,100,10691,replogle,,False,PYROXD1,pass,
batch,48,400,10691,replogle,,False,QARS,pass,
batch,44,126,10691,replogle,,False,QRSL1,pass,
batch,28,43,10691,replogle,cell count below threshold: 43 < 50,False,RAB18,fail,
batch,48,303,10691,replogle,,False,RAB4A,pass,
batch,33,59,10691,replogle,,False,RAB6A,pass,
batch,47,116,10691,replogle,,False,RABGGTA,pass,
batch,48,169,10691,replogle,,False,RABGGTB,pass,
batch,47,194,10691,replogle,,False,RAC1,pass,
batch,48,220,10691,replogle,,False,RAC3,pass,
batch,45,175,10691,replogle,,False,RACGAP1,pass,
batch,44,129,10691,replogle,,False,RAD17,pass,
batch,44,117,10691,replogle,,False,RAD21,pass,
batch,47,241,10691,replogle,,False,RAD51,pass,
batch,36,65,10691,replogle,,False,RAD51C,pass,
batch,46,142,10691,replogle,,False,RAD51D,pass,
batch,30,41,10691,replogle,cell count below threshold: 41 < 50,False,RAD9A,fail,
batch,35,59,10691,replogle,,False,RAE1,pass,
batch,46,193,10691,replogle,,False,RAN,pass,
batch,41,85,10691,replogle,,False,RANBP2,pass,
batch,44,130,10691,replogle,,False,RANGAP1,pass,
batch,48,404,10691,replogle,,False,RARS,pass,
batch,46,148,10691,replogle,,False,RARS2,pass,
batch,44,90,10691,replogle,,False,RBBP4,pass,
batch,19,23,10691,replogle,cell count below threshold: 23 < 50,False,RBBP5,fail,
batch,43,86,10691,replogle,,False,RBBP6,pass,
batch,43,117,10691,replogle,,False,RBBP8,pass,
batch,42,130,10691,replogle,,False,RBM10,pass,
batch,47,228,10691,replogle,,False,RBM14,pass,
batch,34,76,10691,replogle,,False,RBM17,pass,
batch,28,43,10691,replogle,cell count below threshold: 43 < 50,False,RBM19,fail,
batch,4,5,10691,replogle,cell count below threshold: 5 < 50,False,RBM22,fail,
batch,36,70,10691,replogle,,False,RBM25,pass,
batch,38,68,10691,replogle,,False,RBM28,pass,
batch,43,79,10691,replogle,,False,RBM39,pass,
batch,47,221,10691,replogle,,False,RBM4,pass,
batch,37,79,10691,replogle,,False,RBM42,pass,
batch,31,55,10691,replogle,,False,RBM48,pass,
